retailer_id,week,product_key,title,audience,product_type,category_raw,color,sizes,pack_size,price,was_price,url
terstal,2026-08-03,7126527-126,nachthemd (bigshirt),dames,nachtmode,terStal.nl > dames > nachtmode > bigshirts > nachthemd (bigshirt),,,1,,,https://www.terstal.nl/nachthemd-bigshirt-7126527-126.html
terstal,2026-08-03,7126527-462,nachthemd (bigshirt),dames,nachtmode,terStal.nl > dames > nachtmode > bigshirts > nachthemd (bigshirt),,,1,,,https://www.terstal.nl/nachthemd-bigshirt-7126527-462.html
terstal,2026-08-03,7126527-954,nachthemd (bigshirt),dames,nachtmode,terStal.nl > dames > nachtmode > bigshirts > nachthemd (bigshirt),,,1,,,https://www.terstal.nl/nachthemd-bigshirt-7126527-954.html
terstal,2026-08-03,7126899-385,nachthemd (bigshirt),dames,nachtmode,terStal.nl > dames > nachtmode > bigshirts > nachthemd (bigshirt),,,1,,,https://www.terstal.nl/nachthemd-bigshirt-7126899-385.html
terstal,2026-08-03,7126899-416,nachthemd (bigshirt),dames,nachtmode,terStal.nl > dames > nachtmode > bigshirts > nachthemd (bigshirt),,,1,,,https://www.terstal.nl/nachthemd-bigshirt-7126899-416.html
terstal,2026-08-03,7126899-503,nachthemd (bigshirt),dames,nachtmode,terStal.nl > dames > nachtmode > bigshirts > nachthemd (bigshirt),,,1,,,https://www.terstal.nl/nachthemd-bigshirt-7126899-503.html
terstal,2026-08-03,7126930-416,nachthemd (bigshirt) met strepen,dames,nachtmode,terStal.nl > dames > nachtmode > bigshirts > nachthemd (bigshirt) met strepen,,,1,,,https://www.terstal.nl/nachthemd-bigshirt-met-strepen-7126930-416.html
terstal,2026-08-03,7126930-658,nachthemd (bigshirt) met strepen,dames,nachtmode,terStal.nl > dames > nachtmode > bigshirts > nachthemd (bigshirt) met strepen,,,1,,,https://www.terstal.nl/nachthemd-bigshirt-met-strepen-7126930-658.html
terstal,2026-08-03,7215799-385,pyjama set uni,heren,nachtmode,terStal.nl > heren > nachtmode > pyjama's > pyjama set uni,,,1,,,https://www.terstal.nl/pyjama-set-uni-7215799-385.html
terstal,2026-08-03,7215799-503,pyjama set uni,heren,nachtmode,terStal.nl > heren > nachtmode > pyjama's > pyjama set uni,,,1,,,https://www.terstal.nl/pyjama-set-uni-7215799-503.html
terstal,2026-08-03,7215800-385,pyjama set streep,heren,nachtmode,terStal.nl > heren > nachtmode > pyjama's > pyjama set streep,,,1,,,https://www.terstal.nl/pyjama-set-streep-7215800-385.html
terstal,2026-08-03,7215800-503,pyjama set streep,heren,nachtmode,terStal.nl > heren > nachtmode > pyjama's > pyjama set streep,,,1,,,https://www.terstal.nl/pyjama-set-streep-7215800-503.html
terstal,2026-08-03,7215800-818,pyjama set streep,heren,nachtmode,terStal.nl > heren > nachtmode > pyjama's > pyjama set streep,,,1,,,https://www.terstal.nl/pyjama-set-streep-7215800-818.html
terstal,2026-08-03,7215801-385,pyjama set basic,heren,nachtmode,terStal.nl > heren > nachtmode > pyjama's > pyjama set basic,,,1,,,https://www.terstal.nl/pyjama-set-basic-7215801-385.html
terstal,2026-08-03,7215801-503,pyjama set basic,heren,nachtmode,terStal.nl > heren > nachtmode > pyjama's > pyjama set basic,,,1,,,https://www.terstal.nl/pyjama-set-basic-7215801-503.html
terstal,2026-08-03,7426463-161,nachthemd (bigshirt),meisjes,nachtmode,terStal.nl > kinderen > meisjes > nachtmode > pyjama's > nachthemd (bigshirt),,,1,,,https://www.terstal.nl/nachthemd-bigshirt-7426463-161.html
terstal,2026-08-03,7426463-292,nachthemd (bigshirt),meisjes,nachtmode,terStal.nl > kinderen > meisjes > nachtmode > pyjama's > nachthemd (bigshirt),,,1,,,https://www.terstal.nl/nachthemd-bigshirt-7426463-292.html
terstal,2026-08-03,7426463-811,nachthemd (bigshirt),meisjes,nachtmode,terStal.nl > kinderen > meisjes > nachtmode > pyjama's > nachthemd (bigshirt),,,1,,,https://www.terstal.nl/nachthemd-bigshirt-7426463-811.html
terstal,2026-08-03,7426526-35,nachthemd (bigshirt),meisjes,nachtmode,terStal.nl > kinderen > meisjes > nachtmode > pyjama's > nachthemd (bigshirt),,,1,,,https://www.terstal.nl/nachthemd-bigshirt-7426526-35.html
terstal,2026-08-03,7616122-222,pyjama set flanel,meisjes,nachtmode,terStal.nl > kinderen > meisjes > nachtmode > pyjama's > pyjama set flanel,,,1,,,https://www.terstal.nl/pyjama-set-flanel-7616122-222.html
terstal,2026-08-03,7616122-435,pyjama set flanel,meisjes,nachtmode,terStal.nl > kinderen > meisjes > nachtmode > pyjama's > pyjama set flanel,,,1,,,https://www.terstal.nl/pyjama-set-flanel-7616122-435.html
terstal,2026-08-03,7616122-496,pyjama set flanel,meisjes,nachtmode,terStal.nl > kinderen > meisjes > nachtmode > pyjama's > pyjama set flanel,,,1,,,https://www.terstal.nl/pyjama-set-flanel-7616122-496.html
terstal,2026-08-03,7616199-150,pyjama set met print,meisjes,nachtmode,terStal.nl > kinderen > meisjes > nachtmode > pyjama's > pyjama set met print,,,1,,,https://www.terstal.nl/pyjama-set-met-print-7616199-150.html
terstal,2026-08-03,7616199-293,pyjama set met print,meisjes,nachtmode,terStal.nl > kinderen > meisjes > nachtmode > pyjama's > pyjama set met print,,,1,,,https://www.terstal.nl/pyjama-set-met-print-7616199-293.html
terstal,2026-08-03,7616200-270,pyjama set met opdruk,jongens,nachtmode,terStal.nl > kinderen > jongens > nachtmode > pyjama's > pyjama set met opdruk,,,1,,,https://www.terstal.nl/pyjama-set-met-opdruk-7616200-270.html
terstal,2026-08-03,7616200-385,pyjama set met opdruk,jongens,nachtmode,terStal.nl > kinderen > jongens > nachtmode > pyjama's > pyjama set met opdruk,,,1,,,https://www.terstal.nl/pyjama-set-met-opdruk-7616200-385.html
terstal,2026-08-03,7616691-319,pyjama set: broek + top,meisjes,nachtmode,terStal.nl > kinderen > meisjes > nachtmode > pyjama's > pyjama set: broek + top,,,1,,,https://www.terstal.nl/pyjama-set-broek-top-7616691-319.html
terstal,2026-08-03,7616693-161,pyjama set met print,meisjes,nachtmode,terStal.nl > kinderen > meisjes > nachtmode > pyjama's > pyjama set met print,,,1,,,https://www.terstal.nl/pyjama-set-met-print-7616693-161.html
terstal,2026-08-10,1235365-002,funny sokken,heren,sokken & panty's,terStal.nl > heren > beenmode > sokken > funny sokken,,,1,,,https://www.terstal.nl/funny-sokken-1235365-002.html
terstal,2026-08-10,1235365-c14,funny sokken,heren,sokken & panty's,terStal.nl > heren > beenmode > sokken > funny sokken,,,1,,,https://www.terstal.nl/funny-sokken-1235365-c14.html
terstal,2026-08-10,1235365-c15,funny sokken,heren,sokken & panty's,terStal.nl > heren > beenmode > sokken > funny sokken,,,1,,,https://www.terstal.nl/funny-sokken-1235365-c15.html
terstal,2026-08-10,1235365-c16,funny sokken,heren,sokken & panty's,terStal.nl > heren > beenmode > sokken > funny sokken,,,1,,,https://www.terstal.nl/funny-sokken-1235365-c16.html
terstal,2026-08-10,1235365-c17,funny sokken,heren,sokken & panty's,terStal.nl > heren > beenmode > sokken > funny sokken,,,1,,,https://www.terstal.nl/funny-sokken-1235365-c17.html
terstal,2026-08-10,1235365-c18,funny sokken,heren,sokken & panty's,terStal.nl > heren > beenmode > sokken > funny sokken,,,1,,,https://www.terstal.nl/funny-sokken-1235365-c18.html
terstal,2026-08-10,1235365-c19,funny sokken,heren,sokken & panty's,terStal.nl > heren > beenmode > sokken > funny sokken,,,1,,,https://www.terstal.nl/funny-sokken-1235365-c19.html
terstal,2026-08-10,1235365-c20,funny sokken,heren,sokken & panty's,terStal.nl > heren > beenmode > sokken > funny sokken,,,1,,,https://www.terstal.nl/funny-sokken-1235365-c20.html
terstal,2026-08-10,1235365-c21,funny sokken,heren,sokken & panty's,terStal.nl > heren > beenmode > sokken > funny sokken,,,1,,,https://www.terstal.nl/funny-sokken-1235365-c21.html
terstal,2026-08-10,1235365-c22,funny sokken,heren,sokken & panty's,terStal.nl > heren > beenmode > sokken > funny sokken,,,1,,,https://www.terstal.nl/funny-sokken-1235365-c22.html
terstal,2026-08-10,1235365-c23,funny sokken,heren,sokken & panty's,terStal.nl > heren > beenmode > sokken > funny sokken,,,1,,,https://www.terstal.nl/funny-sokken-1235365-c23.html
terstal,2026-08-10,1235365-c24,funny sokken,heren,sokken & panty's,terStal.nl > heren > beenmode > sokken > funny sokken,,,1,,,https://www.terstal.nl/funny-sokken-1235365-c24.html
terstal,2026-08-10,1235387-503,3-pack comfort sokken,heren,sokken & panty's,terStal.nl > heren > beenmode > sokken > 3-pack comfort sokken,,,3,,,https://www.terstal.nl/3-pack-comfort-sokken-1235387-503.html
terstal,2026-08-10,1235387-59,3-pack comfort sokken,heren,sokken & panty's,terStal.nl > heren > beenmode > sokken > 3-pack comfort sokken,,,3,,,https://www.terstal.nl/3-pack-comfort-sokken-1235387-59.html
terstal,2026-08-10,1235387-98,3-pack comfort sokken,heren,sokken & panty's,terStal.nl > heren > beenmode > sokken > 3-pack comfort sokken,,,3,,,https://www.terstal.nl/3-pack-comfort-sokken-1235387-98.html
terstal,2026-08-10,1236223-614,5-pack sokken dessin,heren,sokken & panty's,terStal.nl > heren > beenmode > sokken > 5-pack sokken dessin,,,5,,,https://www.terstal.nl/5-pack-sokken-dessin-1236223-614.html
terstal,2026-08-10,1535367-006,funny sokken,jongens,sokken & panty's,terStal.nl > kinderen > jongens > beenmode > sokken > funny sokken,,,1,,,https://www.terstal.nl/funny-sokken-1535367-006.html
terstal,2026-08-10,1535367-c8,funny sokken,jongens,sokken & panty's,terStal.nl > kinderen > jongens > beenmode > sokken > funny sokken,,,1,,,https://www.terstal.nl/funny-sokken-1535367-c8.html
terstal,2026-08-10,1586576-500,3-pack sportieve sokken,meisjes,sokken & panty's,terStal.nl > kinderen > meisjes > beenmode > sokken > 3-pack sportieve sokken,,,3,,,https://www.terstal.nl/3-pack-sportieve-sokken-1586576-500.html
terstal,2026-08-10,1656241-223,2-pack maillot rib,meisjes,sokken & panty's,terStal.nl > kinderen > meisjes > beenmode > leggings & maillots > 2-pack maillot rib,,,2,,,https://www.terstal.nl/2-pack-maillot-rib-1656241-223.html
terstal,2026-08-10,1656241-369,2-pack maillot rib,meisjes,sokken & panty's,terStal.nl > kinderen > meisjes > beenmode > leggings & maillots > 2-pack maillot rib,,,2,,,https://www.terstal.nl/2-pack-maillot-rib-1656241-369.html
terstal,2026-08-10,1656241-503,2-pack maillot rib,meisjes,sokken & panty's,terStal.nl > kinderen > meisjes > beenmode > leggings & maillots > 2-pack maillot rib,,,2,,,https://www.terstal.nl/2-pack-maillot-rib-1656241-503.html
terstal,2026-08-10,1656242-223,2-pack maillot kabel,meisjes,sokken & panty's,terStal.nl > kinderen > meisjes > beenmode > leggings & maillots > 2-pack maillot kabel,,,2,,,https://www.terstal.nl/2-pack-maillot-kabel-1656242-223.html
terstal,2026-08-10,1656242-369,2-pack maillot kabel,meisjes,sokken & panty's,terStal.nl > kinderen > meisjes > beenmode > leggings & maillots > 2-pack maillot kabel,,,2,,,https://www.terstal.nl/2-pack-maillot-kabel-1656242-369.html
terstal,2026-08-10,1656242-503,2-pack maillot kabel,meisjes,sokken & panty's,terStal.nl > kinderen > meisjes > beenmode > leggings & maillots > 2-pack maillot kabel,,,2,,,https://www.terstal.nl/2-pack-maillot-kabel-1656242-503.html
terstal,2026-08-10,1656243-192,2-pack maillot uni,meisjes,sokken & panty's,terStal.nl > kinderen > meisjes > beenmode > leggings & maillots > 2-pack maillot uni,,,2,,,https://www.terstal.nl/2-pack-maillot-uni-1656243-192.html
terstal,2026-08-10,1656243-369,2-pack maillot uni,meisjes,sokken & panty's,terStal.nl > kinderen > meisjes > beenmode > leggings & maillots > 2-pack maillot uni,,,2,,,https://www.terstal.nl/2-pack-maillot-uni-1656243-369.html
terstal,2026-08-10,1656243-503,2-pack maillot uni,meisjes,sokken & panty's,terStal.nl > kinderen > meisjes > beenmode > leggings & maillots > 2-pack maillot uni,,,2,,,https://www.terstal.nl/2-pack-maillot-uni-1656243-503.html
terstal,2026-08-10,1656244-222,2-pack maillot dessin,meisjes,sokken & panty's,terStal.nl > kinderen > meisjes > beenmode > leggings & maillots > 2-pack maillot dessin,,,2,,,https://www.terstal.nl/2-pack-maillot-dessin-1656244-222.html
terstal,2026-08-10,1656244-223,2-pack maillot dessin,meisjes,sokken & panty's,terStal.nl > kinderen > meisjes > beenmode > leggings & maillots > 2-pack maillot dessin,,,2,,,https://www.terstal.nl/2-pack-maillot-dessin-1656244-223.html
terstal,2026-08-10,1656244-503,2-pack maillot dessin,meisjes,sokken & panty's,terStal.nl > kinderen > meisjes > beenmode > leggings & maillots > 2-pack maillot dessin,,,2,,,https://www.terstal.nl/2-pack-maillot-dessin-1656244-503.html
terstal,2026-08-10,1656245-503,glitter maillot,meisjes,sokken & panty's,terStal.nl > kinderen > meisjes > beenmode > leggings & maillots > glitter maillot,,,1,,,https://www.terstal.nl/glitter-maillot-1656245-503.html
terstal,2026-08-10,1656245-956,glitter maillot,meisjes,sokken & panty's,terStal.nl > kinderen > meisjes > beenmode > leggings & maillots > glitter maillot,,,1,,,https://www.terstal.nl/glitter-maillot-1656245-956.html
terstal,2026-08-10,1656245-990,glitter maillot,meisjes,sokken & panty's,terStal.nl > kinderen > meisjes > beenmode > leggings & maillots > glitter maillot,,,1,,,https://www.terstal.nl/glitter-maillot-1656245-990.html
terstal,2026-08-10,1656829-228,2-pack maillot uni rib,meisjes,sokken & panty's,terStal.nl > kinderen > meisjes > beenmode > leggings & maillots > 2-pack maillot uni rib,,,2,,,https://www.terstal.nl/2-pack-maillot-uni-rib-1656829-228.html
terstal,2026-08-10,1656829-369,2-pack maillot uni rib,meisjes,sokken & panty's,terStal.nl > kinderen > meisjes > beenmode > leggings & maillots > 2-pack maillot uni rib,,,2,,,https://www.terstal.nl/2-pack-maillot-uni-rib-1656829-369.html
terstal,2026-08-10,1656829-503,2-pack maillot uni rib,meisjes,sokken & panty's,terStal.nl > kinderen > meisjes > beenmode > leggings & maillots > 2-pack maillot uni rib,,,2,,,https://www.terstal.nl/2-pack-maillot-uni-rib-1656829-503.html
terstal,2026-08-10,1656830-228,2-pack maillot uni kabel,meisjes,sokken & panty's,terStal.nl > kinderen > meisjes > beenmode > leggings & maillots > 2-pack maillot uni kabel,,,2,,,https://www.terstal.nl/2-pack-maillot-uni-kabel-1656830-228.html
terstal,2026-08-10,1656830-369,2-pack maillot uni kabel,meisjes,sokken & panty's,terStal.nl > kinderen > meisjes > beenmode > leggings & maillots > 2-pack maillot uni kabel,,,2,,,https://www.terstal.nl/2-pack-maillot-uni-kabel-1656830-369.html
terstal,2026-08-10,1656830-503,2-pack maillot uni kabel,meisjes,sokken & panty's,terStal.nl > kinderen > meisjes > beenmode > leggings & maillots > 2-pack maillot uni kabel,,,2,,,https://www.terstal.nl/2-pack-maillot-uni-kabel-1656830-503.html
terstal,2026-08-10,1656831-369,2-pack maillot uni,meisjes,sokken & panty's,terStal.nl > kinderen > meisjes > beenmode > leggings & maillots > 2-pack maillot uni,,,2,,,https://www.terstal.nl/2-pack-maillot-uni-1656831-369.html
terstal,2026-08-10,1656831-474,2-pack maillot uni,meisjes,sokken & panty's,terStal.nl > kinderen > meisjes > beenmode > leggings & maillots > 2-pack maillot uni,,,2,,,https://www.terstal.nl/2-pack-maillot-uni-1656831-474.html
terstal,2026-08-10,1656831-503,2-pack maillot uni,meisjes,sokken & panty's,terStal.nl > kinderen > meisjes > beenmode > leggings & maillots > 2-pack maillot uni,,,2,,,https://www.terstal.nl/2-pack-maillot-uni-1656831-503.html
terstal,2026-08-10,1656832-474,2-pack maillot,meisjes,sokken & panty's,terStal.nl > kinderen > meisjes > beenmode > leggings & maillots > 2-pack maillot,,,2,,,https://www.terstal.nl/2-pack-maillot-1656832-474.html
terstal,2026-08-10,1656832-503,2-pack maillot,meisjes,sokken & panty's,terStal.nl > kinderen > meisjes > beenmode > leggings & maillots > 2-pack maillot,,,2,,,https://www.terstal.nl/2-pack-maillot-1656832-503.html
terstal,2026-08-10,1656834-503,2-pack maillot glitters,meisjes,sokken & panty's,terStal.nl > kinderen > meisjes > beenmode > leggings & maillots > 2-pack maillot glitters,,,2,,,https://www.terstal.nl/2-pack-maillot-glitters-1656834-503.html
terstal,2026-08-10,1656834-672,2-pack maillot glitters,meisjes,sokken & panty's,terStal.nl > kinderen > meisjes > beenmode > leggings & maillots > 2-pack maillot glitters,,,2,,,https://www.terstal.nl/2-pack-maillot-glitters-1656834-672.html
terstal,2026-08-10,1835498-002,4-pack sokken dessin antislip,onbekend,sokken & panty's,terStal.nl > beenmode > 4-pack sokken dessin antislip,,,4,,,https://www.terstal.nl/4-pack-sokken-dessin-antislip-1835498-002.html
terstal,2026-08-10,1835498-003,4-pack sokken dessin antislip,onbekend,sokken & panty's,terStal.nl > beenmode > 4-pack sokken dessin antislip,,,4,,,https://www.terstal.nl/4-pack-sokken-dessin-antislip-1835498-003.html
terstal,2026-08-10,1835498-004,4-pack sokken dessin antislip,onbekend,sokken & panty's,terStal.nl > beenmode > 4-pack sokken dessin antislip,,,4,,,https://www.terstal.nl/4-pack-sokken-dessin-antislip-1835498-004.html
terstal,2026-08-10,1835498-006,4-pack sokken dessin antislip,onbekend,sokken & panty's,terStal.nl > beenmode > 4-pack sokken dessin antislip,,,4,,,https://www.terstal.nl/4-pack-sokken-dessin-antislip-1835498-006.html
terstal,2026-08-10,1835498-007,4-pack sokken dessin antislip,onbekend,sokken & panty's,terStal.nl > beenmode > 4-pack sokken dessin antislip,,,4,,,https://www.terstal.nl/4-pack-sokken-dessin-antislip-1835498-007.html
terstal,2026-08-10,1835498-c6,4-pack sokken dessin antislip,onbekend,sokken & panty's,terStal.nl > beenmode > 4-pack sokken dessin antislip,,,4,,,https://www.terstal.nl/4-pack-sokken-dessin-antislip-1835498-c6.html
terstal,2026-08-10,1856250-223,2-pack maillot rib,onbekend,sokken & panty's,terStal.nl > beenmode > 2-pack maillot rib,,,2,,,https://www.terstal.nl/2-pack-maillot-rib-1856250-223.html
terstal,2026-08-10,1856250-369,2-pack maillot rib,onbekend,sokken & panty's,terStal.nl > beenmode > 2-pack maillot rib,,,2,,,https://www.terstal.nl/2-pack-maillot-rib-1856250-369.html
terstal,2026-08-10,1856250-503,2-pack maillot rib,onbekend,sokken & panty's,terStal.nl > beenmode > 2-pack maillot rib,,,2,,,https://www.terstal.nl/2-pack-maillot-rib-1856250-503.html
terstal,2026-08-10,1856251-192,2-pack maillot basic,onbekend,sokken & panty's,terStal.nl > beenmode > 2-pack maillot basic,,,2,,,https://www.terstal.nl/2-pack-maillot-basic-1856251-192.html
terstal,2026-08-10,1856251-369,2-pack maillot basic,onbekend,sokken & panty's,terStal.nl > beenmode > 2-pack maillot basic,,,2,,,https://www.terstal.nl/2-pack-maillot-basic-1856251-369.html
terstal,2026-08-10,1856251-503,2-pack maillot basic,onbekend,sokken & panty's,terStal.nl > beenmode > 2-pack maillot basic,,,2,,,https://www.terstal.nl/2-pack-maillot-basic-1856251-503.html
terstal,2026-08-10,1856804-314,2-pack maillot uni rib,onbekend,sokken & panty's,terStal.nl > beenmode > 2-pack maillot uni rib,,,2,,,https://www.terstal.nl/2-pack-maillot-uni-rib-1856804-314.html
terstal,2026-08-10,1856804-369,2-pack maillot uni rib,onbekend,sokken & panty's,terStal.nl > beenmode > 2-pack maillot uni rib,,,2,,,https://www.terstal.nl/2-pack-maillot-uni-rib-1856804-369.html
terstal,2026-08-10,2102686-375,beha met kant,dames,ondergoed,terStal.nl > dames > lingerie & ondermode > beha's > beha met kant,,,1,,,https://www.terstal.nl/beha-met-kant-2102686-375.html
terstal,2026-08-10,2102686-818,beha met kant,dames,ondergoed,terStal.nl > dames > lingerie & ondermode > beha's > beha met kant,,,1,,,https://www.terstal.nl/beha-met-kant-2102686-818.html
terstal,2026-08-10,2102686-852,Beha met kant,dames,ondergoed,terStal.nl > dames > lingerie & ondermode > beha's > Beha met kant,,,1,,,https://www.terstal.nl/beha-met-kant-2102686-852.html
terstal,2026-08-10,2102688-852,naadloze comfort beha,dames,ondergoed,terStal.nl > dames > lingerie & ondermode > beha's > naadloze comfort beha,,,1,,,https://www.terstal.nl/naadloze-comfort-beha-2102688-852.html
terstal,2026-08-10,2102688-859,naadloze comfort beha,dames,ondergoed,terStal.nl > dames > lingerie & ondermode > beha's > naadloze comfort beha,,,1,,,https://www.terstal.nl/naadloze-comfort-beha-2102688-859.html
terstal,2026-08-10,2102688-862,naadloze comfort beha,dames,ondergoed,terStal.nl > dames > lingerie & ondermode > beha's > naadloze comfort beha,,,1,,,https://www.terstal.nl/naadloze-comfort-beha-2102688-862.html
terstal,2026-08-10,2106733-503,beha met verstelbare bandjes,dames,ondergoed,terStal.nl > dames > lingerie & ondermode > beha's > beha met verstelbare bandjes,,,1,,,https://www.terstal.nl/beha-2106733-503.html
terstal,2026-08-10,2106733-646,beha met verstelbare bandjes,dames,ondergoed,terStal.nl > dames > lingerie & ondermode > beha's > beha met verstelbare bandjes,,,1,,,https://www.terstal.nl/beha-2106733-646.html
terstal,2026-08-10,2107010-500,naadloze beha top bamboe,dames,ondergoed,terStal.nl > dames > lingerie & ondermode > beha's > naadloze beha top bamboe,,,1,,,https://www.terstal.nl/naadloze-beha-top-bamboe-2107010-500.html
terstal,2026-08-10,2115708-150,aansluitende boxerstring,dames,ondergoed,terStal.nl > dames > lingerie & ondermode > strings > aansluitende boxerstring,,,1,,,https://www.terstal.nl/boxerstring-met-hoge-tailleboord-2115708-150.html
terstal,2026-08-10,2115709-150,second skin slip,dames,ondergoed,terStal.nl > dames > lingerie & ondermode > slips > second skin slip,,,1,,,https://www.terstal.nl/second-skin-slip-2115709-150.html
terstal,2026-08-10,2115710-150,second skin boxershort,dames,ondergoed,terStal.nl > dames > lingerie & ondermode > boxershorts > second skin boxershort,,,1,,,https://www.terstal.nl/second-skin-boxershort-2115710-150.html
terstal,2026-08-10,2123184-10,2-pack Beeren singlets satijnbies,dames,ondergoed,terStal.nl > dames > lingerie & ondermode > singlets > 2-pack Beeren singlets satijnbies,,,2,,,https://www.terstal.nl/2-pack-beeren-singlets-satijnbies-2123184-10.html
terstal,2026-08-10,2126015-174,naadloze singlet met kant,dames,ondergoed,terStal.nl > dames > lingerie & ondermode > singlets > naadloze singlet met kant,,,1,,,https://www.terstal.nl/naadloze-singlet-met-kant-2126015-174.html
terstal,2026-08-10,2126015-500,naadloze singlet met kant,dames,ondergoed,terStal.nl > dames > lingerie & ondermode > singlets > naadloze singlet met kant,,,1,,,https://www.terstal.nl/naadloze-singlet-met-kant-2126015-500.html
terstal,2026-08-10,2126015-503,naadloze singlet met kant,dames,ondergoed,terStal.nl > dames > lingerie & ondermode > singlets > naadloze singlet met kant,,,1,,,https://www.terstal.nl/naadloze-singlet-met-kant-2126015-503.html
terstal,2026-08-10,2128001-10,2-pack Beeren singlets (dames),dames,ondergoed,terStal.nl > dames > lingerie & ondermode > singlets > 2-pack Beeren singlets (dames),,,2,,,https://www.terstal.nl/2-pack-beeren-singlets-dames-2128001-10.html
terstal,2026-08-10,2218001-614,2-pack Beeren slip (heren),heren,ondergoed,terStal.nl > heren > ondermode > onderbroeken > 2-pack Beeren slip (heren),,,2,,,https://www.terstal.nl/2-pack-beeren-slip-heren-2218001-614.html
terstal,2026-08-10,2218001-615,2-pack Beeren slip (heren),heren,ondergoed,terStal.nl > heren > ondermode > onderbroeken > 2-pack Beeren slip (heren),,,2,,,https://www.terstal.nl/2-pack-beeren-slip-heren-2218001-615.html
terstal,2026-08-10,2228001-10,2-pack Beeren singlets (heren),heren,ondergoed,terStal.nl > heren > ondermode > singlets > 2-pack Beeren singlets (heren),,,2,,,https://www.terstal.nl/2-pack-beeren-singlets-heren-2228001-10.html
terstal,2026-08-10,2228001-614,2-pack Beeren singlets (heren),heren,ondergoed,terStal.nl > heren > ondermode > singlets > 2-pack Beeren singlets (heren),,,2,,,https://www.terstal.nl/2-pack-beeren-singlets-heren-2228001-614.html
terstal,2026-08-10,2228001-615,2-pack Beeren singlets (heren),heren,ondergoed,terStal.nl > heren > ondermode > singlets > 2-pack Beeren singlets (heren),,,2,,,https://www.terstal.nl/2-pack-beeren-singlets-heren-2228001-615.html
terstal,2026-08-10,2261962-53,2-pack Australian boxershorts,heren,ondergoed,terStal.nl > heren > ondermode > boxershorts > 2-pack Australian boxershorts,,,2,,,https://www.terstal.nl/2-pack-australian-boxershorts-2261962-53.html
terstal,2026-08-10,2261962-56,2-pack Australian boxershorts,heren,ondergoed,terStal.nl > heren > ondermode > boxershorts > 2-pack Australian boxershorts,,,2,,,https://www.terstal.nl/2-pack-australian-boxershorts-2261962-56.html
terstal,2026-08-10,2261962-60,2-pack Australian boxershorts,heren,ondergoed,terStal.nl > heren > ondermode > boxershorts > 2-pack Australian boxershorts,,,2,,,https://www.terstal.nl/2-pack-australian-boxershorts-2261962-60.html
terstal,2026-08-10,2266135-266,boxershort kerst,heren,ondergoed,terStal.nl > heren > ondermode > boxershorts > boxershort kerst,,,1,,,https://www.terstal.nl/boxershort-kerst-2266135-266.html
terstal,2026-08-10,2266135-385,boxershort kerst,heren,ondergoed,terStal.nl > heren > ondermode > boxershorts > boxershort kerst,,,1,,,https://www.terstal.nl/boxershort-kerst-2266135-385.html
terstal,2026-08-10,2266135-489,boxershort kerst,heren,ondergoed,terStal.nl > heren > ondermode > boxershorts > boxershort kerst,,,1,,,https://www.terstal.nl/boxershort-kerst-2266135-489.html
terstal,2026-08-10,2266135-503,boxershort kerst,heren,ondergoed,terStal.nl > heren > ondermode > boxershorts > boxershort kerst,,,1,,,https://www.terstal.nl/boxershort-kerst-2266135-503.html
terstal,2026-08-10,2266135-917,boxershort kerst,heren,ondergoed,terStal.nl > heren > ondermode > boxershorts > boxershort kerst,,,1,,,https://www.terstal.nl/boxershort-kerst-2266135-917.html
terstal,2026-08-10,2266732-385,kerst boxershort,heren,ondergoed,terStal.nl > heren > ondermode > boxershorts > kerst boxershort,,,1,,,https://www.terstal.nl/kerst-boxershort-2266732-385.html
terstal,2026-08-10,2266732-489,kerst boxershort,heren,ondergoed,terStal.nl > heren > ondermode > boxershorts > kerst boxershort,,,1,,,https://www.terstal.nl/kerst-boxershort-2266732-489.html
terstal,2026-08-10,2266732-847,kerst boxershort,heren,ondergoed,terStal.nl > heren > ondermode > boxershorts > kerst boxershort,,,1,,,https://www.terstal.nl/kerst-boxershort-2266732-847.html
terstal,2026-08-10,2411294-658,naadloze boxershort,meisjes,ondergoed,terStal.nl > kinderen > meisjes > ondermode > boxershorts > naadloze boxershort,,,1,,,https://www.terstal.nl/naadloze-boxershort-2411294-658.html
terstal,2026-08-10,2411294-668,naadloze boxershort,meisjes,ondergoed,terStal.nl > kinderen > meisjes > ondermode > boxershorts > naadloze boxershort,,,1,,,https://www.terstal.nl/naadloze-boxershort-2411294-668.html
terstal,2026-08-10,2411294-748,Naadloze boxershort,meisjes,ondergoed,terStal.nl > kinderen > meisjes > ondermode > boxershorts > Naadloze boxershort,,,1,,,https://www.terstal.nl/naadloze-boxershort-2411294-748.html
terstal,2026-08-10,4140198-263,singlet crinkle met ruches,dames,ondergoed,terStal.nl > dames > tops & t-shirts > singlets > singlet crinkle met ruches,,,1,,,https://www.terstal.nl/singlet-crinckle-met-ruches-4140198-263.html
terstal,2026-08-10,4140198-503,singlet crinkle met ruches,dames,ondergoed,terStal.nl > dames > tops & t-shirts > singlets > singlet crinkle met ruches,,,1,,,https://www.terstal.nl/singlet-crinckle-met-ruches-4140198-503.html
